BEFORE TRAINING:
x: -0.841249	 y: 0.80068	 guess: 1	 wrong guess
x: -0.0547791	 y: 0.968854	 guess: -1	 correct guess
x: 0.729572	 y: -0.0946661	 guess: 1	 correct guess
x: 0.334132	 y: 0.431939	 guess: -1	 correct guess
x: 0.136266	 y: -0.115921	 guess: 1	 correct guess
x: 0.46574	 y: 0.90312	 guess: -1	 correct guess
x: -0.102078	 y: -0.947447	 guess: 1	 correct guess
x: -0.86182	 y: -0.161489	 guess: -1	 correct guess
x: 0.23432	 y: 0.717336	 guess: -1	 correct guess
x: -0.973828	 y: 0.14887	 guess: -1	 correct guess
x: 0.869978	 y: 0.353082	 guess: 1	 correct guess
x: 0.207533	 y: -0.367016	 guess: 1	 correct guess
x: 0.735041	 y: -0.190014	 guess: 1	 correct guess
x: -0.330002	 y: 0.194776	 guess: -1	 correct guess
x: 0.648827	 y: -0.257846	 guess: 1	 correct guess
x: -0.309997	 y: -0.595082	 guess: 1	 correct guess
x: -0.0564232	 y: -0.107821	 guess: 1	 correct guess
x: 0.475641	 y: 0.0866646	 guess: 1	 correct guess
x: -0.655973	 y: -0.207017	 guess: -1	 correct guess
x: -0.375661	 y: -0.334597	 guess: -1	 correct guess
x: -0.951687	 y: 0.387551	 guess: -1	 correct guess
x: 0.30959	 y: 0.372764	 guess: -1	 correct guess
x: -0.195056	 y: -0.881607	 guess: 1	 correct guess
x: 0.147623	 y: 0.787489	 guess: -1	 correct guess
x: -0.775812	 y: -0.376533	 guess: -1	 correct guess
x: -0.785314	 y: -0.213707	 guess: -1	 correct guess
x: -0.720457	 y: 0.618681	 guess: -1	 correct guess
x: -0.569762	 y: 0.181776	 guess: -1	 correct guess
x: -0.827349	 y: 0.0792571	 guess: -1	 correct guess
x: -0.370759	 y: 0.508792	 guess: -1	 correct guess
x: 0.843908	 y: 0.29748	 guess: 1	 correct guess
x: 0.0319985	 y: -0.308945	 guess: 1	 correct guess
x: 0.141921	 y: 0.908483	 guess: -1	 correct guess
x: -0.106089	 y: 0.903287	 guess: -1	 correct guess
x: 0.339835	 y: -0.641064	 guess: 1	 correct guess
x: 0.707801	 y: 0.112392	 guess: 1	 correct guess
x: 0.595536	 y: 0.0550172	 guess: 1	 correct guess
x: 0.613069	 y: -0.250603	 guess: 1	 correct guess
x: -0.886206	 y: -0.72855	 guess: -1	 correct guess
x: 0.506513	 y: 0.873413	 guess: -1	 correct guess
x: -0.875364	 y: -0.971926	 guess: 1	 correct guess
x: 0.511947	 y: 0.665874	 guess: -1	 correct guess
x: -0.470532	 y: 0.788369	 guess: -1	 correct guess
x: -0.862004	 y: 0.400373	 guess: -1	 correct guess
x: 0.938148	 y: 0.781142	 guess: 1	 correct guess
x: 0.312925	 y: -0.504978	 guess: 1	 correct guess
x: -0.189212	 y: 0.497381	 guess: -1	 correct guess
x: 0.461396	 y: 0.217147	 guess: 1	 correct guess
x: 0.592832	 y: -0.376703	 guess: 1	 correct guess
x: -0.816285	 y: 0.258037	 guess: -1	 correct guess
x: 0.0444702	 y: -0.0143147	 guess: 1	 correct guess
x: -0.0195397	 y: 0.516936	 guess: -1	 correct guess
x: 0.0418763	 y: 0.356712	 guess: -1	 correct guess
x: -0.892182	 y: 0.0837111	 guess: -1	 correct guess
x: 0.412223	 y: 0.592209	 guess: -1	 correct guess
x: 0.417769	 y: 0.159099	 guess: 1	 correct guess
x: -0.441132	 y: 0.0215346	 guess: -1	 correct guess
x: 0.1968	 y: 0.673792	 guess: -1	 correct guess
x: -0.515012	 y: -0.142991	 guess: -1	 correct guess
x: -0.80702	 y: 0.617717	 guess: -1	 correct guess
x: -0.21715	 y: -0.346002	 guess: 1	 correct guess
x: 0.911113	 y: -0.804753	 guess: 1	 correct guess
x: -0.741253	 y: 0.267372	 guess: -1	 correct guess
x: -0.036405	 y: -0.782791	 guess: 1	 correct guess
x: -0.0371105	 y: -0.955975	 guess: 1	 correct guess
x: 0.0163447	 y: -0.686263	 guess: 1	 correct guess
x: 0.418984	 y: -0.770673	 guess: 1	 correct guess
x: 0.101571	 y: -0.581782	 guess: 1	 correct guess
x: -0.912161	 y: -0.775846	 guess: -1	 correct guess
x: -0.65055	 y: -0.61396	 guess: -1	 correct guess
x: -0.860024	 y: 0.894763	 guess: -1	 correct guess
x: 0.0857803	 y: 0.789338	 guess: -1	 correct guess
x: 0.306606	 y: -0.404895	 guess: 1	 correct guess
x: 0.234598	 y: -0.0248564	 guess: 1	 correct guess
x: 0.795589	 y: 0.458607	 guess: 1	 correct guess
x: -0.958097	 y: 0.513638	 guess: -1	 correct guess
x: 0.0960594	 y: -0.468696	 guess: 1	 correct guess
x: 0.393037	 y: 0.0722085	 guess: 1	 correct guess
x: 0.196204	 y: -0.751598	 guess: 1	 correct guess
x: -0.420066	 y: -0.447379	 guess: 1	 correct guess
x: -0.132973	 y: -0.430387	 guess: 1	 correct guess
x: 0.712481	 y: 0.830315	 guess: -1	 correct guess
x: -0.0774565	 y: 0.984116	 guess: -1	 correct guess
x: 0.678137	 y: -0.463431	 guess: 1	 correct guess
x: -0.757081	 y: 0.777438	 guess: -1	 correct guess
x: -0.422004	 y: 0.66509	 guess: -1	 correct guess
x: -0.53049	 y: 0.107799	 guess: -1	 correct guess
x: -0.95474	 y: -0.96048	 guess: -1	 wrong guess
x: 0.0578983	 y: 0.37284	 guess: -1	 correct guess
x: -0.840162	 y: 0.853131	 guess: -1	 correct guess
x: 0.866301	 y: -0.987928	 guess: 1	 correct guess
x: 0.384249	 y: 0.999736	 guess: -1	 correct guess
x: -0.511026	 y: -0.746935	 guess: 1	 correct guess
x: -0.72333	 y: -0.246268	 guess: -1	 correct guess
x: -0.165543	 y: 0.59666	 guess: -1	 correct guess
x: 0.0246294	 y: -0.0610206	 guess: 1	 correct guess
x: 0.989884	 y: -0.503799	 guess: 1	 correct guess
x: -0.230008	 y: -0.628769	 guess: 1	 correct guess
x: -0.809067	 y: -0.748858	 guess: -1	 correct guess
x: 0.696581	 y: 0.61606	 guess: 1	 correct guess
x: -0.585236	 y: 0.268003	 guess: -1	 correct guess
x: 0.215919	 y: 0.714807	 guess: -1	 correct guess
x: 0.517902	 y: -0.679812	 guess: 1	 correct guess
x: -0.384358	 y: 0.987407	 guess: -1	 correct guess
x: 0.627665	 y: -0.203965	 guess: 1	 correct guess
x: -0.587025	 y: -0.972669	 guess: 1	 correct guess
x: -0.257886	 y: 0.521314	 guess: -1	 correct guess
x: 0.784336	 y: -0.667438	 guess: 1	 correct guess
x: -0.461511	 y: 0.350759	 guess: -1	 correct guess
x: 0.531816	 y: 0.144241	 guess: 1	 correct guess
x: -0.374219	 y: -0.336301	 guess: -1	 correct guess
x: -0.4463	 y: 0.569684	 guess: -1	 correct guess
x: 0.542437	 y: 0.773072	 guess: -1	 correct guess
x: -0.164432	 y: -0.47923	 guess: 1	 correct guess
x: -0.625161	 y: -0.921138	 guess: 1	 correct guess
x: -0.682101	 y: -0.401522	 guess: -1	 correct guess
x: -0.533107	 y: -0.138327	 guess: -1	 correct guess
x: 0.469531	 y: -0.658592	 guess: 1	 correct guess
x: 0.108492	 y: 0.104185	 guess: 1	 correct guess
x: 0.0963005	 y: -0.499701	 guess: 1	 correct guess
x: 0.280765	 y: -0.0807697	 guess: 1	 correct guess
x: 0.73339	 y: 0.0676026	 guess: 1	 correct guess
x: -0.797954	 y: 0.592342	 guess: -1	 correct guess
x: -0.617592	 y: 0.675004	 guess: -1	 correct guess
x: -0.362208	 y: -0.660478	 guess: 1	 correct guess
x: -0.336946	 y: 0.736658	 guess: -1	 correct guess
x: 0.223968	 y: 0.263285	 guess: -1	 correct guess
x: 0.571109	 y: 0.441579	 guess: 1	 correct guess
x: -0.942688	 y: -0.78118	 guess: -1	 correct guess
x: 0.407553	 y: 0.775389	 guess: -1	 correct guess
x: -0.133018	 y: -0.230223	 guess: 1	 correct guess
x: 0.90723	 y: 0.535657	 guess: 1	 correct guess
x: -0.0421059	 y: 0.17746	 guess: -1	 correct guess
x: -0.812323	 y: -0.21043	 guess: -1	 correct guess
x: 0.805089	 y: 0.182245	 guess: 1	 correct guess
x: -0.879472	 y: 0.694091	 guess: -1	 correct guess
x: 0.0485406	 y: 0.925267	 guess: -1	 correct guess
x: 0.0557551	 y: -0.900107	 guess: 1	 correct guess
x: 0.871645	 y: 0.965121	 guess: -1	 correct guess
x: -0.364173	 y: -0.682607	 guess: 1	 correct guess
x: 0.668901	 y: -0.877141	 guess: 1	 correct guess
x: 0.725937	 y: 0.877977	 guess: -1	 correct guess
x: 0.466073	 y: -0.934556	 guess: 1	 correct guess
x: 0.332442	 y: -0.718719	 guess: 1	 correct guess
x: -0.643518	 y: -0.921005	 guess: 1	 correct guess
x: 0.441299	 y: 0.360376	 guess: 1	 correct guess
x: 0.853466	 y: -0.325731	 guess: 1	 correct guess
x: -0.0934734	 y: 0.870027	 guess: -1	 correct guess
x: -0.869848	 y: -0.412272	 guess: -1	 correct guess
x: 0.304044	 y: 0.585615	 guess: -1	 correct guess
x: -0.753231	 y: 0.0364469	 guess: -1	 correct guess
x: 0.475803	 y: -0.0637052	 guess: 1	 correct guess
x: 0.634773	 y: -0.395058	 guess: 1	 correct guess
x: 0.142963	 y: -0.416174	 guess: 1	 correct guess
x: -0.00258982	 y: 0.394269	 guess: -1	 correct guess
x: 0.791052	 y: -0.188371	 guess: 1	 correct guess
x: -0.628873	 y: -0.875929	 guess: 1	 correct guess
x: 0.902319	 y: -0.00853401	 guess: 1	 correct guess
x: 0.195626	 y: -0.951923	 guess: 1	 correct guess
x: 0.0298455	 y: -0.372739	 guess: 1	 correct guess
x: 0.318017	 y: -0.469424	 guess: 1	 correct guess
x: -0.807586	 y: -0.808908	 guess: -1	 wrong guess
x: -0.736596	 y: 0.885017	 guess: -1	 correct guess
x: -0.224086	 y: -0.827596	 guess: 1	 correct guess
x: -0.106514	 y: -0.794171	 guess: 1	 correct guess
x: -0.751131	 y: 0.671667	 guess: -1	 correct guess
x: 0.720872	 y: 0.0241423	 guess: 1	 correct guess
x: 0.81503	 y: 0.233271	 guess: 1	 correct guess
x: -0.444244	 y: -0.433076	 guess: -1	 correct guess
x: -0.8935	 y: 0.912939	 guess: -1	 correct guess
x: 0.219367	 y: -0.521834	 guess: 1	 correct guess
x: -0.740655	 y: -0.103147	 guess: -1	 correct guess
x: -0.242885	 y: 0.569313	 guess: -1	 correct guess
x: 0.254594	 y: 0.0236759	 guess: 1	 correct guess
x: 0.919113	 y: 0.269781	 guess: 1	 correct guess
x: -0.532353	 y: -0.830858	 guess: 1	 correct guess
x: 0.376149	 y: -0.59809	 guess: 1	 correct guess
x: -0.21606	 y: -0.618714	 guess: 1	 correct guess
x: 0.0740101	 y: 0.581253	 guess: -1	 correct guess
x: 0.677541	 y: -0.419623	 guess: 1	 correct guess
x: 0.612418	 y: 0.929867	 guess: -1	 correct guess
x: -0.849447	 y: 0.495214	 guess: -1	 correct guess
x: 0.467103	 y: -0.376565	 guess: 1	 correct guess
x: 0.50572	 y: -0.424764	 guess: 1	 correct guess
x: -0.39672	 y: -0.519572	 guess: 1	 correct guess
x: 0.491974	 y: 0.890447	 guess: -1	 correct guess
x: 0.73962	 y: 0.265846	 guess: 1	 correct guess
x: 0.282974	 y: -0.745795	 guess: 1	 correct guess
x: -0.928043	 y: 0.577202	 guess: -1	 correct guess
x: -0.458556	 y: 0.523874	 guess: -1	 correct guess
x: -0.315476	 y: 0.232607	 guess: -1	 correct guess
x: -0.634791	 y: 0.536624	 guess: -1	 correct guess
x: -0.822602	 y: 0.610007	 guess: -1	 correct guess
x: -0.624699	 y: -0.783906	 guess: 1	 correct guess
x: 0.853423	 y: 0.489622	 guess: 1	 correct guess
x: -0.551172	 y: 0.0288544	 guess: -1	 correct guess
x: -0.971646	 y: 0.535027	 guess: -1	 correct guess
x: -0.24073	 y: -0.696	 guess: 1	 correct guess
x: -0.583402	 y: -0.955905	 guess: 1	 correct guess
x: 0.774572	 y: 0.266386	 guess: 1	 correct guess
x: -0.882644	 y: -0.237418	 guess: -1	 correct guess
x: -0.335403	 y: 0.769347	 guess: -1	 correct guess
x: -0.538488	 y: 0.53715	 guess: -1	 correct guess
x: -0.682653	 y: -0.557556	 guess: -1	 correct guess
x: -0.0511907	 y: 0.401918	 guess: -1	 correct guess
x: -0.726066	 y: 0.79303	 guess: -1	 correct guess
x: 0.47666	 y: 0.159668	 guess: 1	 correct guess
x: -0.801394	 y: 0.325009	 guess: -1	 correct guess
x: 0.429497	 y: 0.766416	 guess: -1	 correct guess
x: 0.99726	 y: -0.758731	 guess: 1	 correct guess
x: 0.883129	 y: 0.282712	 guess: 1	 correct guess
x: -0.010852	 y: 0.95921	 guess: -1	 correct guess
x: 0.325721	 y: -0.0174657	 guess: 1	 correct guess
x: -0.758769	 y: 0.754	 guess: -1	 correct guess
x: -0.487683	 y: -0.126849	 guess: -1	 correct guess
x: -0.616664	 y: 0.630688	 guess: -1	 correct guess
x: -0.501658	 y: -0.94107	 guess: 1	 correct guess
x: -0.820082	 y: -0.46577	 guess: -1	 correct guess
x: 0.857824	 y: 0.978838	 guess: -1	 correct guess
x: -0.315507	 y: -0.472816	 guess: 1	 correct guess
x: 0.0587159	 y: 0.760941	 guess: -1	 correct guess
x: -0.675986	 y: -0.0125927	 guess: -1	 correct guess
x: 0.425744	 y: -0.29697	 guess: 1	 correct guess
x: 0.982561	 y: -0.300673	 guess: 1	 correct guess
x: -0.0505552	 y: -0.0094431	 guess: -1	 correct guess
x: 0.976341	 y: -0.0645347	 guess: 1	 correct guess
x: 0.59956	 y: 0.219947	 guess: 1	 correct guess
x: -0.914052	 y: 0.886961	 guess: -1	 correct guess
x: 0.0962893	 y: 0.311005	 guess: -1	 correct guess
x: -0.631266	 y: 0.136506	 guess: -1	 correct guess
x: -0.264484	 y: -0.576316	 guess: 1	 correct guess
x: 0.125212	 y: -0.56528	 guess: 1	 correct guess
x: 0.862329	 y: 0.19299	 guess: 1	 correct guess
x: -0.0767413	 y: -0.308172	 guess: 1	 correct guess
x: 0.743826	 y: -0.84301	 guess: 1	 correct guess
x: 0.995498	 y: 0.0872976	 guess: 1	 correct guess
x: -0.631648	 y: 0.0488266	 guess: -1	 correct guess
x: -0.930245	 y: 0.994654	 guess: -1	 correct guess
x: -0.733083	 y: 0.0152094	 guess: -1	 correct guess
x: 0.439433	 y: 0.949537	 guess: -1	 correct guess
x: 0.629032	 y: 0.623644	 guess: 1	 correct guess
x: -0.29313	 y: -0.06624	 guess: -1	 correct guess
x: 0.741326	 y: -0.986351	 guess: 1	 correct guess
x: -0.177499	 y: 0.186001	 guess: -1	 correct guess
x: 0.271319	 y: 0.59692	 guess: -1	 correct guess
x: -0.181072	 y: 0.532367	 guess: -1	 correct guess
x: -0.55757	 y: 0.220789	 guess: -1	 correct guess
x: -0.322006	 y: -0.315414	 guess: -1	 correct guess
x: -0.40665	 y: 0.623331	 guess: -1	 correct guess
x: -0.126477	 y: 0.481583	 guess: -1	 correct guess
x: 0.513683	 y: 0.430744	 guess: 1	 correct guess
x: -0.298657	 y: -0.0647298	 guess: -1	 correct guess
x: 0.144726	 y: 0.462725	 guess: -1	 correct guess
x: 0.612161	 y: 0.646946	 guess: -1	 correct guess
x: -0.45557	 y: -0.699421	 guess: 1	 correct guess
x: 0.630092	 y: 0.192777	 guess: 1	 correct guess
x: -0.255742	 y: -0.778016	 guess: 1	 correct guess
x: -0.502339	 y: 0.595239	 guess: -1	 correct guess
x: -0.567374	 y: 0.751968	 guess: -1	 correct guess
x: 0.965685	 y: 0.307763	 guess: 1	 correct guess
x: 0.807676	 y: -0.325876	 guess: 1	 correct guess
x: 0.569341	 y: -0.0702339	 guess: 1	 correct guess
x: 0.207156	 y: 0.284016	 guess: -1	 correct guess
x: -0.892999	 y: 0.800322	 guess: -1	 correct guess
x: 0.481782	 y: 0.31015	 guess: 1	 correct guess
x: 0.317503	 y: -0.826777	 guess: 1	 correct guess
x: -0.936543	 y: 0.444474	 guess: -1	 correct guess
x: -0.080517	 y: 0.396107	 guess: -1	 correct guess
x: 0.340435	 y: 0.656445	 guess: -1	 correct guess
x: -0.829806	 y: 0.272382	 guess: -1	 correct guess
x: -0.706413	 y: 0.658124	 guess: -1	 correct guess
x: -0.73449	 y: -0.107863	 guess: -1	 correct guess
x: -0.647271	 y: -0.954279	 guess: 1	 correct guess
x: 0.456051	 y: 0.842133	 guess: -1	 correct guess
x: 0.870328	 y: 0.391979	 guess: 1	 correct guess
x: -0.579521	 y: 0.293681	 guess: -1	 correct guess
x: -0.669223	 y: -0.256841	 guess: -1	 correct guess
x: -0.700742	 y: 0.247309	 guess: -1	 correct guess
x: -0.371416	 y: 0.53441	 guess: -1	 correct guess
x: -0.369276	 y: -0.0697963	 guess: -1	 correct guess
x: -0.247059	 y: -0.392129	 guess: 1	 correct guess
x: 0.279301	 y: 0.154539	 guess: 1	 correct guess
x: 0.0742539	 y: 0.768775	 guess: -1	 correct guess
x: 0.322955	 y: -0.260932	 guess: 1	 correct guess
x: 0.393322	 y: -0.402188	 guess: 1	 correct guess
x: -0.187722	 y: 0.410741	 guess: -1	 correct guess
x: -0.207478	 y: -0.380783	 guess: 1	 correct guess
x: 0.531383	 y: 0.461146	 guess: 1	 correct guess
x: -0.106902	 y: 0.713751	 guess: -1	 correct guess
x: 0.39502	 y: -0.948063	 guess: 1	 correct guess
x: 0.251366	 y: 0.0691475	 guess: 1	 correct guess
x: -0.0141374	 y: -0.161156	 guess: 1	 correct guess
x: -0.732716	 y: 0.587334	 guess: -1	 correct guess
x: 0.408496	 y: 0.655054	 guess: -1	 correct guess
x: 0.813611	 y: -0.000531971	 guess: 1	 correct guess
x: -0.265458	 y: 0.0322268	 guess: -1	 correct guess
x: 0.820476	 y: 0.776855	 guess: 1	 correct guess
x: -0.635393	 y: 0.469115	 guess: -1	 correct guess
x: -0.371962	 y: 0.016425	 guess: -1	 correct guess
x: 0.591852	 y: -0.191336	 guess: 1	 correct guess
x: -0.536058	 y: 0.562766	 guess: -1	 correct guess
x: 0.267574	 y: -0.242008	 guess: 1	 correct guess
x: 0.802364	 y: 0.451465	 guess: 1	 correct guess
x: 0.0767217	 y: 0.595801	 guess: -1	 correct guess
x: -0.757202	 y: 0.604058	 guess: -1	 correct guess
x: 0.476618	 y: -0.0667273	 guess: 1	 correct guess
x: 0.278811	 y: -0.230282	 guess: 1	 correct guess
x: 0.351985	 y: 0.9839	 guess: -1	 correct guess
x: 0.824774	 y: 0.751322	 guess: 1	 correct guess
x: -0.722808	 y: 0.993136	 guess: -1	 correct guess
x: -0.807765	 y: 0.070904	 guess: -1	 correct guess
x: 0.124051	 y: 0.0322928	 guess: 1	 correct guess
x: 0.832429	 y: -0.0709421	 guess: 1	 correct guess
x: 0.370299	 y: -0.79831	 guess: 1	 correct guess
x: -0.185709	 y: 0.724519	 guess: -1	 correct guess
x: -0.0595444	 y: -0.172112	 guess: 1	 correct guess
x: 0.530798	 y: -0.598512	 guess: 1	 correct guess
x: -0.296022	 y: -0.0901404	 guess: -1	 correct guess
x: 0.378737	 y: -0.208012	 guess: 1	 correct guess
x: 0.31244	 y: -0.678722	 guess: 1	 correct guess
x: 0.115526	 y: 0.818837	 guess: -1	 correct guess
x: -0.875445	 y: -0.677619	 guess: -1	 correct guess
x: 0.0453467	 y: -0.0206751	 guess: 1	 correct guess
x: -0.976806	 y: -0.0091809	 guess: -1	 correct guess
x: 0.845805	 y: 0.00445879	 guess: 1	 correct guess
x: 0.8853	 y: 0.942482	 guess: -1	 correct guess
x: -0.229384	 y: -0.686426	 guess: 1	 correct guess
x: -0.560356	 y: -0.195733	 guess: -1	 correct guess
x: 0.447735	 y: 0.444417	 guess: 1	 correct guess
x: -0.695387	 y: 0.544256	 guess: -1	 correct guess
x: -0.212377	 y: 0.337815	 guess: -1	 correct guess
x: 0.357533	 y: -0.719081	 guess: 1	 correct guess
x: -0.591649	 y: -0.74916	 guess: 1	 correct guess
x: 0.289982	 y: -0.0237758	 guess: 1	 correct guess
x: -0.686701	 y: -0.269477	 guess: -1	 correct guess
x: 0.852478	 y: -0.589557	 guess: 1	 correct guess
x: 0.981145	 y: 0.274703	 guess: 1	 correct guess
x: -0.115123	 y: 0.0444825	 guess: -1	 correct guess
x: 0.375163	 y: -0.534704	 guess: 1	 correct guess
x: 0.175786	 y: -0.407015	 guess: 1	 correct guess
x: -0.500207	 y: 0.890185	 guess: -1	 correct guess
x: 0.939857	 y: -0.956284	 guess: 1	 correct guess
x: -0.724752	 y: 0.61871	 guess: -1	 correct guess
x: 0.973914	 y: 0.160774	 guess: 1	 correct guess
x: -0.353466	 y: -0.932025	 guess: 1	 correct guess
x: 0.359963	 y: 0.590889	 guess: -1	 correct guess
x: -0.186402	 y: -0.941608	 guess: 1	 correct guess
x: 0.997735	 y: 0.577772	 guess: 1	 correct guess
x: 0.492142	 y: 0.990262	 guess: -1	 correct guess
x: 0.390635	 y: 0.360066	 guess: 1	 correct guess
x: -0.271814	 y: -0.42555	 guess: 1	 correct guess
x: 0.341522	 y: 0.814194	 guess: -1	 correct guess
x: -0.31299	 y: -0.276791	 guess: -1	 correct guess
x: 0.537613	 y: 0.253892	 guess: 1	 correct guess
x: 0.696536	 y: 0.36932	 guess: 1	 correct guess
x: 0.484148	 y: 0.163126	 guess: 1	 correct guess
x: -0.406107	 y: 0.0126983	 guess: -1	 correct guess
x: 0.701638	 y: 0.356073	 guess: 1	 correct guess
x: 0.874782	 y: 0.173854	 guess: 1	 correct guess
x: 0.735965	 y: 0.546092	 guess: 1	 correct guess
x: 0.708713	 y: -0.159132	 guess: 1	 correct guess
x: 0.260872	 y: 0.96285	 guess: -1	 correct guess
x: -0.848506	 y: 0.113463	 guess: -1	 correct guess
x: 0.938363	 y: -0.886338	 guess: 1	 correct guess
x: 0.278834	 y: 0.472632	 guess: -1	 correct guess
x: -0.156859	 y: -0.715311	 guess: 1	 correct guess
x: 0.137868	 y: -0.142112	 guess: 1	 correct guess
x: 0.470114	 y: 0.118875	 guess: 1	 correct guess
x: -0.92722	 y: 0.33925	 guess: -1	 correct guess
x: 0.466868	 y: 0.85844	 guess: -1	 correct guess
x: 0.148408	 y: -0.0294293	 guess: 1	 correct guess
x: 0.639307	 y: 0.921175	 guess: -1	 correct guess
x: -0.167885	 y: -0.21853	 guess: 1	 correct guess
x: 0.680392	 y: 0.731647	 guess: -1	 correct guess
x: 0.166777	 y: -0.869951	 guess: 1	 correct guess
x: 0.582982	 y: 0.73358	 guess: -1	 correct guess
x: -0.151733	 y: -0.896667	 guess: 1	 correct guess
x: -0.225162	 y: 0.918921	 guess: -1	 correct guess
x: -0.545382	 y: 0.565332	 guess: -1	 correct guess
x: -0.690792	 y: 0.987606	 guess: -1	 correct guess
x: 0.503542	 y: 0.368808	 guess: 1	 correct guess
x: 0.764914	 y: 0.390333	 guess: 1	 correct guess
x: -0.352499	 y: -0.911781	 guess: 1	 correct guess
x: 0.0506319	 y: -0.366712	 guess: 1	 correct guess
x: -0.779714	 y: 0.909723	 guess: -1	 correct guess
x: 0.572784	 y: -0.32131	 guess: 1	 correct guess
x: -0.530801	 y: -0.810445	 guess: 1	 correct guess
x: 0.786813	 y: -0.657094	 guess: 1	 correct guess
x: 0.0978103	 y: 0.0371531	 guess: 1	 correct guess
x: -0.808022	 y: 0.652807	 guess: -1	 correct guess
x: 0.755825	 y: 0.694947	 guess: 1	 correct guess
x: 0.747462	 y: -0.540561	 guess: 1	 correct guess
x: 0.063554	 y: 0.396	 guess: -1	 correct guess
x: -0.212052	 y: -0.284925	 guess: 1	 correct guess
x: 0.405191	 y: -0.437451	 guess: 1	 correct guess
x: -0.57691	 y: 0.661826	 guess: -1	 correct guess
x: -0.398626	 y: -0.00738138	 guess: -1	 correct guess
x: 0.98527	 y: 0.931095	 guess: 1	 correct guess
x: -0.52651	 y: -0.997667	 guess: 1	 correct guess
x: -0.929024	 y: -0.100381	 guess: -1	 correct guess
x: -0.757969	 y: -0.924142	 guess: 1	 correct guess
x: -0.355781	 y: -0.282067	 guess: -1	 correct guess
x: -0.681933	 y: 0.455861	 guess: -1	 correct guess
x: 0.834305	 y: -0.264665	 guess: 1	 correct guess
x: -0.0599673	 y: -0.429555	 guess: 1	 correct guess
x: 0.767298	 y: 0.229726	 guess: 1	 correct guess
x: -0.689794	 y: -0.249201	 guess: -1	 correct guess
x: -0.81755	 y: 0.140133	 guess: -1	 correct guess
x: 0.50749	 y: -0.554676	 guess: 1	 correct guess
x: 0.491424	 y: 0.967891	 guess: -1	 correct guess
x: -0.777303	 y: 0.731614	 guess: -1	 correct guess
x: 0.347432	 y: -0.380043	 guess: 1	 correct guess
x: -0.368068	 y: 0.671829	 guess: -1	 correct guess
x: 0.884508	 y: 0.571313	 guess: 1	 correct guess
x: -0.372196	 y: -0.991988	 guess: 1	 correct guess
x: 0.770186	 y: -0.0923448	 guess: 1	 correct guess
x: 0.945576	 y: -0.336952	 guess: 1	 correct guess
x: 0.83349	 y: 0.944986	 guess: -1	 correct guess
x: -0.302744	 y: -0.0906721	 guess: -1	 correct guess
x: -0.42083	 y: -0.00426763	 guess: -1	 correct guess
x: 0.364226	 y: -0.566513	 guess: 1	 correct guess
x: -0.235851	 y: 0.867716	 guess: -1	 correct guess
x: -0.0571032	 y: -0.0828218	 guess: 1	 correct guess
x: -0.304501	 y: 0.282292	 guess: -1	 correct guess
x: -0.945185	 y: 0.739998	 guess: -1	 correct guess
x: 0.290093	 y: 0.288108	 guess: 1	 correct guess
x: -0.590831	 y: -0.442179	 guess: -1	 correct guess
x: 0.21736	 y: 0.17793	 guess: 1	 correct guess
x: -0.85616	 y: -0.976126	 guess: 1	 correct guess
x: 0.253711	 y: 0.757377	 guess: -1	 correct guess
x: -0.532398	 y: -0.906995	 guess: 1	 correct guess
x: -0.827882	 y: 0.403395	 guess: -1	 correct guess
x: 0.793121	 y: -0.184759	 guess: 1	 correct guess
x: 0.954592	 y: 0.978702	 guess: 1	 wrong guess
x: 0.964094	 y: -0.880897	 guess: 1	 correct guess
x: -0.163557	 y: -0.727663	 guess: 1	 correct guess
x: -0.983113	 y: -0.636492	 guess: -1	 correct guess
x: 0.521867	 y: 0.00636518	 guess: 1	 correct guess
x: -0.0806637	 y: -0.27927	 guess: 1	 correct guess
x: -0.939411	 y: 0.666127	 guess: -1	 correct guess
x: 0.399018	 y: 0.470433	 guess: -1	 correct guess
x: 0.554036	 y: 0.42798	 guess: 1	 correct guess
x: -0.686411	 y: 0.875047	 guess: -1	 correct guess
x: -0.702835	 y: 0.332211	 guess: -1	 correct guess
x: 0.0927726	 y: -0.431095	 guess: 1	 correct guess
x: -0.990196	 y: 0.163305	 guess: -1	 correct guess
x: -0.38049	 y: 0.110651	 guess: -1	 correct guess
x: -0.829907	 y: -0.0751036	 guess: -1	 correct guess
x: -0.0703471	 y: 0.833019	 guess: -1	 correct guess
x: 0.548477	 y: 0.0596812	 guess: 1	 correct guess
x: 0.462048	 y: 0.633319	 guess: -1	 correct guess
x: -0.126017	 y: 0.584207	 guess: -1	 correct guess
x: -0.477226	 y: 0.0965638	 guess: -1	 correct guess
x: -0.390124	 y: 0.575538	 guess: -1	 correct guess
x: 0.0784092	 y: -0.966722	 guess: 1	 correct guess
x: 0.933227	 y: -0.399495	 guess: 1	 correct guess
x: -0.993393	 y: 0.226365	 guess: -1	 correct guess
x: -0.445478	 y: -0.920258	 guess: 1	 correct guess
x: -0.921094	 y: 0.8507	 guess: -1	 correct guess
x: 0.480079	 y: 0.25124	 guess: 1	 correct guess
x: 0.224259	 y: 0.148923	 guess: 1	 correct guess
x: -0.234695	 y: 0.14077	 guess: -1	 correct guess
x: -0.988543	 y: -0.977847	 guess: -1	 correct guess
